series_dx004
1.000000 0.000771
0.999615 0.000931
0.998459 0.001412
0.996534 0.002212
0.993844 0.003330
0.990393 0.004765
0.986185 0.006481
0.981228 0.008415
0.975528 0.010639
0.969096 0.012683
0.961940 0.014854
0.954072 0.016514
0.945503 0.018145
0.936248 0.019765
0.926320 0.021723
0.915735 0.024022
0.904508 0.026411
0.892658 0.028780
0.880203 0.031216
0.867161 0.033882
0.853553 0.036650
0.839400 0.038976
0.824724 0.040373
0.809547 0.040843
0.793893 0.040930
0.777785 0.041387
0.761249 0.042245
0.744311 0.042515
0.726995 0.042606
0.709330 0.043196
0.691342 0.044152
0.673059 0.045377
0.654508 0.047119
0.635720 0.049526
0.616723 0.052556
0.597545 0.055620
0.578217 0.057851
0.558769 0.059271
0.539230 0.059848
0.519630 0.060264
0.500000 0.061952
0.480370 0.063314
0.460770 0.065244
0.441231 0.066003
0.421783 0.065505
0.402455 0.064513
0.383277 0.063427
0.364280 0.062251
0.345492 0.061115
0.326941 0.059937
0.308658 0.058921
0.290670 0.058024
0.273005 0.057410
0.255689 0.056870
0.238751 0.056051
0.222215 0.054924
0.206107 0.053612
0.190453 0.052191
0.175276 0.050747
0.160600 0.049315
0.146447 0.047781
0.132839 0.046043
0.119797 0.044014
0.107342 0.041652
0.095492 0.039041
0.084265 0.036300
0.073680 0.033495
0.063752 0.030610
0.054497 0.027609
0.045928 0.024528
0.038060 0.021438
0.030904 0.018020
0.024472 0.014849
0.018772 0.011526
0.013815 0.008636
0.009607 0.005994
0.006156 0.003787
0.003466 0.002190
0.001541 0.001200
0.000385 0.001104
0.000000 -0.000230
0.000385 0.001254
0.001541 0.001007
0.003466 0.000757
0.006156 0.001218
0.009607 0.001968
0.013815 0.002856
0.018772 0.003708
0.024472 0.004688
0.030904 0.005375
0.038060 0.006070
0.045928 0.006485
0.054497 0.006786
0.063752 0.006909
0.073680 0.006674
0.084265 0.006095
0.095492 0.005398
0.107342 0.004726
0.119797 0.004133
0.132839 0.003599
0.146447 0.003076
0.160600 0.002584
0.175276 0.002267
0.190453 0.002060
0.206107 0.001856
0.222215 0.001729
0.238751 0.001591
0.255689 0.001510
0.273005 0.001701
0.290670 0.002105
0.308658 0.002045
0.326941 0.001135
0.345492 0.000677
0.364280 0.001249
0.383277 0.002299
0.402455 0.003186
0.421783 0.004018
0.441231 0.005075
0.460770 0.006169
0.480370 0.007136
0.500000 0.007979
0.519630 0.008393
0.539230 0.008053
0.558769 0.007401
0.578217 0.007245
0.597545 0.005851
0.616723 0.004107
0.635720 0.003504
0.654508 0.001605
0.673059 0.000990
0.691342 0.003089
0.709330 0.003994
0.726995 0.003039
0.744311 0.002313
0.761249 0.002923
0.777785 0.004510
0.793893 0.005676
0.809547 0.006226
0.824724 0.006752
0.839400 0.007360
0.853553 0.007803
0.867161 0.007717
0.880203 0.007035
0.892658 0.006282
0.904508 0.005954
0.915735 0.006016
0.926320 0.006085
0.936248 0.005727
0.945503 0.004940
0.954072 0.004060
0.961940 0.003165
0.969096 0.002422
0.975528 0.001770
0.981228 0.001276
0.986185 0.000847
0.990393 0.000499
0.993844 0.000219
0.996534 0.000001
0.998459 -0.000154
0.999615 -0.000248
1.000000 -0.000279
