series_dx004
1.000000 -0.001268
0.999615 -0.001169
0.998459 -0.000872
0.996534 -0.000377
0.993844 0.000314
0.990393 0.001201
0.986185 0.002297
0.981228 0.003630
0.975528 0.005162
0.969096 0.006861
0.961940 0.008742
0.954072 0.010734
0.945503 0.012922
0.936248 0.015315
0.926320 0.017958
0.915735 0.020830
0.904508 0.023908
0.892658 0.027114
0.880203 0.030291
0.867161 0.033326
0.853553 0.036317
0.839400 0.039177
0.824724 0.041300
0.809547 0.042390
0.793893 0.042743
0.777785 0.042706
0.761249 0.042737
0.744311 0.042690
0.726995 0.042855
0.709330 0.043669
0.691342 0.044663
0.673059 0.045694
0.654508 0.047692
0.635720 0.050608
0.616723 0.053509
0.597545 0.056139
0.578217 0.058824
0.558769 0.061838
0.539230 0.064734
0.519630 0.066619
0.500000 0.067601
0.480370 0.068389
0.460770 0.068749
0.441231 0.068964
0.421783 0.069346
0.402455 0.069686
0.383277 0.069302
0.364280 0.068299
0.345492 0.067414
0.326941 0.066389
0.308658 0.064645
0.290670 0.062649
0.273005 0.061008
0.255689 0.059854
0.238751 0.058846
0.222215 0.057497
0.206107 0.055803
0.190453 0.054070
0.175276 0.052455
0.160600 0.050846
0.146447 0.049064
0.132839 0.047113
0.119797 0.045111
0.107342 0.043130
0.095492 0.041126
0.084265 0.038983
0.073680 0.036594
0.063752 0.033829
0.054497 0.030641
0.045928 0.027234
0.038060 0.023735
0.030904 0.019873
0.024472 0.016298
0.018772 0.012622
0.013815 0.009425
0.009607 0.006538
0.006156 0.004141
0.003466 0.002304
0.001541 0.001163
0.000385 0.001376
0.000000 -0.000230
0.000385 0.000968
0.001541 0.000226
0.003466 0.000134
0.006156 0.000326
0.009607 0.000608
0.013815 0.000933
0.018772 0.001207
0.024472 0.001522
0.030904 0.001590
0.038060 0.001610
0.045928 0.001306
0.054497 0.000851
0.063752 0.000229
0.073680 -0.000498
0.084265 -0.001187
0.095492 -0.001773
0.107342 -0.002239
0.119797 -0.002636
0.132839 -0.003060
0.146447 -0.003576
0.160600 -0.004141
0.175276 -0.004612
0.190453 -0.004861
0.206107 -0.004938
0.222215 -0.004850
0.238751 -0.004574
0.255689 -0.004196
0.273005 -0.003985
0.290670 -0.004177
0.308658 -0.004578
0.326941 -0.004874
0.345492 -0.005007
0.364280 -0.005140
0.383277 -0.005164
0.402455 -0.004960
0.421783 -0.004386
0.441231 -0.003892
0.460770 -0.003482
0.480370 -0.002868
0.500000 -0.002386
0.519630 -0.002495
0.539230 -0.002679
0.558769 -0.002811
0.578217 -0.003040
0.597545 -0.003565
0.616723 -0.004254
0.635720 -0.004826
0.654508 -0.005125
0.673059 -0.004792
0.691342 -0.003528
0.709330 -0.001897
0.726995 -0.000052
0.744311 0.001999
0.761249 0.004077
0.777785 0.006164
0.793893 0.008355
0.809547 0.010537
0.824724 0.012237
0.839400 0.012815
0.853553 0.012481
0.867161 0.011639
0.880203 0.010642
0.892658 0.009728
0.904508 0.008944
0.915735 0.008215
0.926320 0.007455
0.936248 0.006580
0.945503 0.005571
0.954072 0.004522
0.961940 0.003470
0.969096 0.002459
0.975528 0.001550
0.981228 0.000789
0.986185 0.000127
0.990393 -0.000400
0.993844 -0.000820
0.996534 -0.001147
0.998459 -0.001381
0.999615 -0.001521
1.000000 -0.001568
