s1014_Re100000_a4.0_LD5.70  [padre:s1014  Re:100000  alpha:4.0deg  L/D:5.7001]
  1.000000  -0.015697
  0.996100  -0.015282
  0.984650  -0.014062
  0.966220  -0.012095
  0.941510  -0.009286
  0.911190  -0.005428
  0.876040  0.000075
  0.837050  0.008067
  0.795320  0.018897
  0.752020  0.031207
  0.708290  0.043158
  0.664130  0.053435
  0.618350  0.061336
  0.570650  0.067548
  0.521670  0.072147
  0.471990  0.075577
  0.422220  0.077710
  0.372930  0.078585
  0.324720  0.078284
  0.278120  0.076871
  0.233700  0.074242
  0.191970  0.070082
  0.153460  0.064811
  0.118620  0.058531
  0.087880  0.050828
  0.061530  0.041336
  0.039780  0.029842
  0.022710  0.019484
  0.010320  0.012074
  0.002650  0.006786
  0.000000  0.000000
  0.002650  -0.006786
  0.010320  -0.012071
  0.022710  -0.019476
  0.039780  -0.029822
  0.061530  -0.041291
  0.087880  -0.050727
  0.118620  -0.058343
  0.153460  -0.064601
  0.191970  -0.070235
  0.233700  -0.075631
  0.278120  -0.081015
  0.324720  -0.085908
  0.372930  -0.088371
  0.422220  -0.087707
  0.471990  -0.084999
  0.521670  -0.082193
  0.570650  -0.080150
  0.618350  -0.077285
  0.664130  -0.072772
  0.708290  -0.065775
  0.752020  -0.057050
  0.795320  -0.047811
  0.837050  -0.039219
  0.876040  -0.032217
  0.911190  -0.026968
  0.941510  -0.023042
  0.966220  -0.020039
  0.984650  -0.017834
  0.996100  -0.016464
  1.000000  -0.015997
