s1014_Re100000_a4.0_LD8.63  [padre:s1014  Re:100000  alpha:4.0deg  L/D:8.6300]
  1.000000  -0.109618
  0.996100  -0.106696
  0.984650  -0.098116
  0.966220  -0.084330
  0.941510  -0.067127
  0.911190  -0.047800
  0.876040  -0.028238
  0.837050  -0.010234
  0.795320  0.004464
  0.752020  0.015633
  0.708290  0.024504
  0.664130  0.032358
  0.618350  0.040310
  0.570650  0.048393
  0.521670  0.055627
  0.471990  0.061587
  0.422220  0.066332
  0.372930  0.070432
  0.324720  0.073982
  0.278120  0.076666
  0.233700  0.078033
  0.191970  0.077097
  0.153460  0.073761
  0.118620  0.067897
  0.087880  0.059337
  0.061530  0.048243
  0.039780  0.034727
  0.022710  0.022824
  0.010320  0.015670
  0.002650  0.011246
  0.000000  0.000000
  0.002650  0.004111
  0.010320  0.000826
  0.022710  -0.004620
  0.039780  -0.010416
  0.061530  -0.017937
  0.087880  -0.028083
  0.118620  -0.040010
  0.153460  -0.052696
  0.191970  -0.065463
  0.233700  -0.078005
  0.278120  -0.089785
  0.324720  -0.100595
  0.372930  -0.109310
  0.422220  -0.114506
  0.471990  -0.114831
  0.521670  -0.108582
  0.570650  -0.096753
  0.618350  -0.081599
  0.664130  -0.067974
  0.708290  -0.059861
  0.752020  -0.057336
  0.795320  -0.059169
  0.837050  -0.064450
  0.876040  -0.072032
  0.911190  -0.080709
  0.941510  -0.089567
  0.966220  -0.097656
  0.984650  -0.104339
  0.996100  -0.108501
  1.000000  -0.109918
