dx_min,alpha,nx,ny,Cl_mean,Cl_final,Cl_std,Cd_mean,Cd_final,Cd_std,Ef_mean,Ef_final,Cl_p,Cl_v,Cd_p,Cd_v,Cl_bl,Cd_bl,Ef_bl,elapsed_s,its_per_s
0.0005,4.0,2895,2343,0.2485055731875556,0.24736523628234863,0.004258421907047496,0.09117511287331581,0.0868428573012352,0.0038919783236858753,2.7255855831277573,2.848423508502296,0.25800852965013327,-0.010331186059833146,0.060786109553212966,0.025941888481513766,0.28307865633943313,0.0779642410930008,3.630878109898595,397.2843563556671,5.034177580879899
0.0005,5.0,2895,2343,0.302653149834701,0.29859840869903564,0.006858669061474985,0.09768737320389066,0.09269394725561142,0.004408689185271913,3.0981808590861672,3.221336641060556,0.3110098055180734,-0.012380231290610999,0.06824211072805426,0.02424505981035839,0.34683808395069804,0.07595717909984659,4.566231764541643,397.49739813804626,5.031479474754758
0.0005,6.0,2895,2343,0.3577590488961765,0.3530040383338928,0.009838521227040797,0.1051965563424996,0.0998859852552414,0.005040678582685509,3.400862740519589,3.5340697439370694,0.368088775403575,-0.014501598024998284,0.07588335308639617,0.02385931849216489,0.40900969169030293,0.07588335308639617,5.389979159521712,396.1361050605774,5.048769790105748
0.0005,7.0,2895,2343,0.3950323026095118,0.3824823200702667,0.013856298075703946,0.10973565919058663,0.10337833315134048,0.00589383244071538,3.5998535528312434,3.6998305970974843,0.39882201665142425,-0.01587438329691354,0.08084756737775275,0.022403298603207396,0.4559084349353281,0.08084756737775275,5.639111351429268,396.212281703949,5.047799102538689
0.0005,8.0,2895,2343,0.4390675553253719,0.42605313658714294,0.014130350003351555,0.11582562726523195,0.10863108932971954,0.00634256480469247,3.790763457899868,3.9220184499298982,0.4437730498655936,-0.017345312790510006,0.08641914225111981,0.021995036491305617,0.5050380631795275,0.08641914225111981,5.844053181087704,419.28051590919495,4.770076176001336
0.0005,9.0,2895,2343,0.4626930430531502,0.45155519247055054,0.014026218522794367,0.12107606844178267,0.11453278362751007,0.006181013722806191,3.821506999755514,3.9425846309570507,0.4698027313123736,-0.018302178003616554,0.09415319752691381,0.020236754971347623,0.5409647219994956,0.09415319752691381,5.745579929400275,409.26428961753845,4.886817762353563
0.0005,10.0,2895,2343,0.4851807015282767,0.4758470356464386,0.014502086989961306,0.12759894718016898,0.12174831330776215,0.006068260963497029,3.802387968320807,3.9084486899096995,0.49442748672615466,-0.0190404407786094,0.10195099612721312,0.01955840714865265,0.5647973792287518,0.10195099612721312,5.539890738527018,412.82272124290466,4.844694579742381
0.001,-10.0,1479,1203,-0.480632877775601,-0.4776272773742676,0.014264145560577516,0.10629733492221151,0.10840225219726562,0.002850204860041705,-4.521589164275178,-4.406064151740155,-0.4857563190779378,0.008950737948716368,0.09940233667617526,0.00867605172091844,-0.5485614971584243,0.09940233667617526,-5.518597605461557,202.79205179214478,9.862319466297105
0.001,-9.0,1479,1203,-0.4892323911190033,-0.49178922176361084,0.005750216602331341,0.10408290236123971,0.10441238433122635,0.0019034639588892182,-4.700410730487014,-4.710066003315401,-0.5008808789466126,0.009156751244059503,0.09511596920805766,0.009151671219339534,-0.5452967307512869,0.09511596920805766,-5.732967190383133,206.2379434108734,9.697536578007568
0.001,-8.0,1479,1203,-0.4556483807308333,-0.4580582082271576,0.006274338680979198,0.09723067203802722,0.09506988525390625,0.002868640775124313,-4.686261764730246,-4.818120974941818,-0.4665881144708795,0.008815623762810835,0.08538355963599002,0.009617585849325913,-0.507133848816239,0.08538355963599002,-5.93947887600691,206.60869789123535,9.680134575229047
0.001,-7.0,1479,1203,-0.42238979786634445,-0.4325895309448242,0.005531817609660247,0.09189850171761853,0.09066018462181091,0.002339657643820884,-4.596264247748503,-4.771549194934602,-0.4419096767976127,0.008318730273734228,0.08019744462346265,0.01039970513962207,-0.4657830386559831,0.08019744462346265,-5.807953618009832,210.33826994895935,9.508493154789758
0.001,-6.0,1479,1203,-0.3861228951386043,-0.3919265866279602,0.0038159195194570725,0.08690254470067364,0.0852854996919632,0.0023120858105153265,-4.443171330236216,-4.595465677559876,-0.40104238454280616,0.0075365516266363555,0.0738962917976926,0.011483006488851493,-0.4199917348315257,0.0738962917976926,-5.683529235558203,204.23247957229614,9.79276168114103
