series_dx004
1.000000 0.005403
0.999615 0.005584
0.998459 0.006128
0.996534 0.007033
0.993844 0.008299
0.990393 0.009922
0.986185 0.011749
0.981228 0.013505
0.975528 0.015524
0.969096 0.017075
0.961940 0.018688
0.954072 0.019951
0.945503 0.021173
0.936248 0.022325
0.926320 0.023445
0.915735 0.024724
0.904508 0.026294
0.892658 0.028198
0.880203 0.030310
0.867161 0.032347
0.853553 0.034073
0.839400 0.035495
0.824724 0.036698
0.809547 0.037588
0.793893 0.038254
0.777785 0.038920
0.761249 0.039696
0.744311 0.040522
0.726995 0.041455
0.709330 0.042712
0.691342 0.044107
0.673059 0.045209
0.654508 0.046094
0.635720 0.047364
0.616723 0.049281
0.597545 0.051380
0.578217 0.053268
0.558769 0.054797
0.539230 0.055706
0.519630 0.055890
0.500000 0.056232
0.480370 0.057440
0.460770 0.058568
0.441231 0.059268
0.421783 0.060245
0.402455 0.061398
0.383277 0.061766
0.364280 0.060973
0.345492 0.059139
0.326941 0.057158
0.308658 0.056158
0.290670 0.056458
0.273005 0.057375
0.255689 0.057584
0.238751 0.056684
0.222215 0.055110
0.206107 0.053372
0.190453 0.051637
0.175276 0.050199
0.160600 0.049082
0.146447 0.047799
0.132839 0.046151
0.119797 0.044138
0.107342 0.041730
0.095492 0.038918
0.084265 0.035820
0.073680 0.032662
0.063752 0.029746
0.054497 0.027116
0.045928 0.024439
0.038060 0.021720
0.030904 0.018379
0.024472 0.015246
0.018772 0.011839
0.013815 0.008877
0.009607 0.006165
0.006156 0.003946
0.003466 0.002448
0.001541 0.001577
0.000385 0.000911
0.000000 -0.000230
0.000385 0.001352
0.001541 0.001406
0.003466 0.001294
0.006156 0.001687
0.009607 0.002591
0.013815 0.003668
0.018772 0.004523
0.024472 0.005507
0.030904 0.006087
0.038060 0.006671
0.045928 0.007199
0.054497 0.007689
0.063752 0.008071
0.073680 0.008043
0.084265 0.007580
0.095492 0.006861
0.107342 0.006000
0.119797 0.005102
0.132839 0.004302
0.146447 0.003747
0.160600 0.003418
0.175276 0.003127
0.190453 0.002842
0.206107 0.002710
0.222215 0.002713
0.238751 0.002809
0.255689 0.003088
0.273005 0.003463
0.290670 0.003709
0.308658 0.003765
0.326941 0.003703
0.345492 0.003534
0.364280 0.003338
0.383277 0.003363
0.402455 0.003783
0.421783 0.004535
0.441231 0.005438
0.460770 0.006417
0.480370 0.007362
0.500000 0.008186
0.519630 0.008808
0.539230 0.009234
0.558769 0.009428
0.578217 0.009405
0.597545 0.009108
0.616723 0.008513
0.635720 0.007841
0.654508 0.007439
0.673059 0.007388
0.691342 0.007641
0.709330 0.008050
0.726995 0.008456
0.744311 0.008728
0.761249 0.008906
0.777785 0.009123
0.793893 0.009413
0.809547 0.009673
0.824724 0.009817
0.839400 0.009857
0.853553 0.009862
0.867161 0.009805
0.880203 0.009646
0.892658 0.009421
0.904508 0.009211
0.915735 0.009051
0.926320 0.008916
0.936248 0.008749
0.945503 0.008479
0.954072 0.008117
0.961940 0.007687
0.969096 0.007141
0.975528 0.006631
0.981228 0.006114
0.986185 0.005663
0.990393 0.005268
0.993844 0.004940
0.996534 0.004683
0.998459 0.004500
0.999615 0.004390
1.000000 0.004353
