revalidacion
1.000000 -0.032509
0.999615 -0.032419
0.998459 -0.032148
0.996534 -0.031697
0.993844 -0.031066
0.990393 -0.030257
0.986185 -0.029218
0.981228 -0.027855
0.975528 -0.026288
0.969096 -0.024313
0.961940 -0.022092
0.954072 -0.019598
0.945503 -0.016917
0.936248 -0.014069
0.926320 -0.011107
0.915735 -0.008038
0.904508 -0.004842
0.892658 -0.001492
0.880203 0.002046
0.867161 0.005766
0.853553 0.009555
0.839400 0.013181
0.824724 0.016381
0.809547 0.019030
0.793893 0.021409
0.777785 0.023726
0.761249 0.026057
0.744311 0.028387
0.726995 0.030740
0.709330 0.033128
0.691342 0.035440
0.673059 0.037414
0.654508 0.038849
0.635720 0.039899
0.616723 0.040736
0.597545 0.041488
0.578217 0.042141
0.558769 0.042710
0.539230 0.043284
0.519630 0.044006
0.500000 0.044915
0.480370 0.045993
0.460770 0.047064
0.441231 0.047973
0.421783 0.048676
0.402455 0.049207
0.383277 0.049615
0.364280 0.049875
0.345492 0.049903
0.326941 0.049775
0.308658 0.049638
0.290670 0.049573
0.273005 0.049551
0.255689 0.049517
0.238751 0.049467
0.222215 0.049434
0.206107 0.049440
0.190453 0.049466
0.175276 0.049470
0.160600 0.049384
0.146447 0.049171
0.132839 0.048805
0.119797 0.048255
0.107342 0.047492
0.095492 0.046493
0.084265 0.045237
0.073680 0.043713
0.063752 0.041852
0.054497 0.039544
0.045928 0.036886
0.038060 0.034001
0.030904 0.030094
0.024472 0.026304
0.018772 0.021153
0.013815 0.016674
0.009607 0.011902
0.006156 0.007911
0.003466 0.005667
0.001541 0.005236
0.000385 0.004775
0.000000 0.000000
0.000385 0.002841
0.001541 0.001958
0.003466 -0.000075
0.006156 -0.001870
0.009607 -0.003286
0.013815 -0.004906
0.018772 -0.007281
0.024472 -0.010013
0.030904 -0.013327
0.038060 -0.016984
0.045928 -0.020334
0.054497 -0.023539
0.063752 -0.026489
0.073680 -0.029121
0.084265 -0.031552
0.095492 -0.033847
0.107342 -0.036017
0.119797 -0.038069
0.132839 -0.040003
0.146447 -0.041820
0.160600 -0.043520
0.175276 -0.045101
0.190453 -0.046552
0.206107 -0.047909
0.222215 -0.049181
0.238751 -0.050358
0.255689 -0.051441
0.273005 -0.052473
0.290670 -0.053468
0.308658 -0.054431
0.326941 -0.055337
0.345492 -0.056120
0.364280 -0.056749
0.383277 -0.057249
0.402455 -0.057743
0.421783 -0.058278
0.441231 -0.058785
0.460770 -0.059161
0.480370 -0.059263
0.500000 -0.059004
0.519630 -0.058211
0.539230 -0.057037
0.558769 -0.055536
0.578217 -0.053800
0.597545 -0.051838
0.616723 -0.049661
0.635720 -0.047336
0.654508 -0.044926
0.673059 -0.042479
0.691342 -0.040012
0.709330 -0.037546
0.726995 -0.035072
0.744311 -0.032544
0.761249 -0.029949
0.777785 -0.027307
0.793893 -0.024764
0.809547 -0.022524
0.824724 -0.020863
0.839400 -0.020127
0.853553 -0.020189
0.867161 -0.020787
0.880203 -0.021669
0.892658 -0.022675
0.904508 -0.023721
0.915735 -0.024759
0.926320 -0.025751
0.936248 -0.026654
0.945503 -0.027421
0.954072 -0.028074
0.961940 -0.028626
0.969096 -0.029152
0.975528 -0.029645
0.981228 -0.030262
0.986185 -0.030798
0.990393 -0.031373
0.993844 -0.031889
0.996534 -0.032291
0.998459 -0.032579
0.999615 -0.032752
1.000000 -0.032809
