NACA_0012_Re1000000_a4.0_LD9.39  [padre:NACA_0012  Re:1000000  alpha:4.0deg  L/D:9.3911]
  1.000000  0.000370
  0.950000  0.007276
  0.900000  0.013872
  0.800000  0.025063
  0.700000  0.032165
  0.600000  0.035688
  0.500000  0.037723
  0.400000  0.038590
  0.300000  0.035172
  0.200000  0.026580
  0.150000  0.020787
  0.100000  0.014314
  0.075000  0.010898
  0.050000  0.007371
  0.025000  0.003725
  0.012500  0.002017
  0.000000  0.000000
  0.012500  -0.001990
  0.025000  -0.003736
  0.050000  -0.007319
  0.075000  -0.010757
  0.100000  -0.014126
  0.150000  -0.020429
  0.200000  -0.025970
  0.300000  -0.033945
  0.400000  -0.038039
  0.500000  -0.038084
  0.600000  -0.031715
  0.700000  -0.023744
  0.800000  -0.017455
  0.900000  -0.012590
  0.950000  -0.010308
  1.000000  -0.008030
