revalidacion
1.000000 0.004954
0.999615 0.004983
0.998459 0.005072
0.996534 0.005221
0.993844 0.005429
0.990393 0.005695
0.986185 0.006084
0.981228 0.006709
0.975528 0.007428
0.969096 0.008488
0.961940 0.009700
0.954072 0.011110
0.945503 0.012609
0.936248 0.014170
0.926320 0.015705
0.915735 0.017166
0.904508 0.018567
0.892658 0.019928
0.880203 0.021293
0.867161 0.022707
0.853553 0.024182
0.839400 0.025707
0.824724 0.027293
0.809547 0.029027
0.793893 0.030956
0.777785 0.033019
0.761249 0.035034
0.744311 0.036799
0.726995 0.038330
0.709330 0.039710
0.691342 0.041090
0.673059 0.042552
0.654508 0.044097
0.635720 0.045657
0.616723 0.047162
0.597545 0.048559
0.578217 0.049802
0.558769 0.050864
0.539230 0.051729
0.519630 0.052372
0.500000 0.052821
0.480370 0.053038
0.460770 0.053096
0.441231 0.053026
0.421783 0.052898
0.402455 0.052729
0.383277 0.052465
0.364280 0.052024
0.345492 0.051287
0.326941 0.050262
0.308658 0.048979
0.290670 0.047556
0.273005 0.046076
0.255689 0.044567
0.238751 0.043028
0.222215 0.041417
0.206107 0.039708
0.190453 0.037867
0.175276 0.035817
0.160600 0.033415
0.146447 0.030664
0.132839 0.027602
0.119797 0.024305
0.107342 0.020870
0.095492 0.017376
0.084265 0.013873
0.073680 0.010396
0.063752 0.006956
0.054497 0.003642
0.045928 0.000594
0.038060 -0.002167
0.030904 -0.004021
0.024472 -0.005481
0.018772 -0.005238
0.013815 -0.005026
0.009607 -0.003873
0.006156 -0.002896
0.003466 -0.003157
0.001541 -0.004737
0.000385 -0.005419
0.000000 -0.000230
0.000385 -0.005077
0.001541 -0.004764
0.003466 -0.003881
0.006156 -0.004431
0.009607 -0.006325
0.013815 -0.008623
0.018772 -0.010366
0.024472 -0.012369
0.030904 -0.013211
0.038060 -0.013963
0.045928 -0.014228
0.054497 -0.014457
0.063752 -0.014639
0.073680 -0.014777
0.084265 -0.014865
0.095492 -0.014888
0.107342 -0.014833
0.119797 -0.014694
0.132839 -0.014481
0.146447 -0.014212
0.160600 -0.013901
0.175276 -0.013560
0.190453 -0.013209
0.206107 -0.012876
0.222215 -0.012566
0.238751 -0.012250
0.255689 -0.011858
0.273005 -0.011349
0.290670 -0.010686
0.308658 -0.009912
0.326941 -0.009104
0.345492 -0.008325
0.364280 -0.007584
0.383277 -0.006849
0.402455 -0.006070
0.421783 -0.005226
0.441231 -0.004338
0.460770 -0.003409
0.480370 -0.002384
0.500000 -0.001189
0.519630 0.000297
0.539230 0.001940
0.558769 0.003532
0.578217 0.004810
0.597545 0.005642
0.616723 0.006072
0.635720 0.006273
0.654508 0.006374
0.673059 0.006417
0.691342 0.006371
0.709330 0.006250
0.726995 0.006102
0.744311 0.005951
0.761249 0.005754
0.777785 0.005424
0.793893 0.004968
0.809547 0.004470
0.824724 0.004043
0.839400 0.003815
0.853553 0.003803
0.867161 0.003969
0.880203 0.004245
0.892658 0.004554
0.904508 0.004818
0.915735 0.004979
0.926320 0.005004
0.936248 0.004866
0.945503 0.004584
0.954072 0.004245
0.961940 0.003878
0.969096 0.003601
0.975528 0.003386
0.981228 0.003481
0.986185 0.003564
0.990393 0.003833
0.993844 0.004128
0.996534 0.004358
0.998459 0.004522
0.999615 0.004621
1.000000 0.004654
