revalidacion
1.000000 0.004751
0.999615 0.004866
0.998459 0.005210
0.996534 0.005783
0.993844 0.006583
0.990393 0.007610
0.986185 0.008840
0.981228 0.010232
0.975528 0.011833
0.969096 0.013522
0.961940 0.015381
0.954072 0.017316
0.945503 0.019367
0.936248 0.021508
0.926320 0.023674
0.915735 0.025835
0.904508 0.028047
0.892658 0.030387
0.880203 0.032894
0.867161 0.035525
0.853553 0.038227
0.839400 0.040900
0.824724 0.043353
0.809547 0.045323
0.793893 0.046569
0.777785 0.047390
0.761249 0.048664
0.744311 0.050340
0.726995 0.051728
0.709330 0.053246
0.691342 0.054905
0.673059 0.056202
0.654508 0.057156
0.635720 0.057743
0.616723 0.058483
0.597545 0.059445
0.578217 0.060425
0.558769 0.061380
0.539230 0.062591
0.519630 0.063251
0.500000 0.064243
0.480370 0.066221
0.460770 0.068287
0.441231 0.069675
0.421783 0.070660
0.402455 0.071733
0.383277 0.072547
0.364280 0.073150
0.345492 0.073576
0.326941 0.073674
0.308658 0.073181
0.290670 0.072330
0.273005 0.071397
0.255689 0.070385
0.238751 0.069278
0.222215 0.068038
0.206107 0.066670
0.190453 0.065153
0.175276 0.063438
0.160600 0.061518
0.146447 0.059473
0.132839 0.057312
0.119797 0.055059
0.107342 0.052731
0.095492 0.050310
0.084265 0.047777
0.073680 0.045120
0.063752 0.042228
0.054497 0.038880
0.045928 0.035207
0.038060 0.031350
0.030904 0.026793
0.024472 0.022513
0.018772 0.017678
0.013815 0.013473
0.009607 0.009445
0.006156 0.006064
0.003466 0.003622
0.001541 0.003405
0.000385 0.003172
0.000000 -0.000230
0.000385 0.001202
0.001541 0.000125
0.003466 -0.000567
0.006156 -0.001004
0.009607 -0.001439
0.013815 -0.001966
0.018772 -0.002579
0.024472 -0.003285
0.030904 -0.004096
0.038060 -0.004997
0.045928 -0.005943
0.054497 -0.006852
0.063752 -0.007677
0.073680 -0.008300
0.084265 -0.008803
0.095492 -0.009230
0.107342 -0.009566
0.119797 -0.009798
0.132839 -0.009947
0.146447 -0.010023
0.160600 -0.010012
0.175276 -0.009919
0.190453 -0.009782
0.206107 -0.009625
0.222215 -0.009443
0.238751 -0.009218
0.255689 -0.008959
0.273005 -0.008723
0.290670 -0.008531
0.308658 -0.008416
0.326941 -0.008484
0.345492 -0.008438
0.364280 -0.008037
0.383277 -0.007573
0.402455 -0.007147
0.421783 -0.006631
0.441231 -0.006162
0.460770 -0.006088
0.480370 -0.006351
0.500000 -0.006379
0.519630 -0.005706
0.539230 -0.004576
0.558769 -0.003120
0.578217 -0.002252
0.597545 -0.002041
0.616723 -0.001826
0.635720 -0.001410
0.654508 -0.000681
0.673059 0.000632
0.691342 0.003158
0.709330 0.006003
0.726995 0.008520
0.744311 0.010877
0.761249 0.013240
0.777785 0.015618
0.793893 0.018046
0.809547 0.020504
0.824724 0.022539
0.839400 0.023389
0.853553 0.023359
0.867161 0.022696
0.880203 0.021439
0.892658 0.019908
0.904508 0.018354
0.915735 0.016843
0.926320 0.015492
0.936248 0.014536
0.945503 0.013848
0.954072 0.013108
0.961940 0.012295
0.969096 0.011085
0.975528 0.009936
0.981228 0.008667
0.986185 0.007563
0.990393 0.006618
0.993844 0.005840
0.996534 0.005233
0.998459 0.004799
0.999615 0.004538
1.000000 0.004451
