AG24_winner_Re100000_a4.0_LD24.20  [padre:AG24_winner  Re:100000  alpha:4.0deg  L/D:24.1959]
  1.000000  0.029400
  0.994048  0.030572
  0.982038  0.032928
  0.968488  0.035555
  0.954647  0.038202
  0.940769  0.040825
  0.926890  0.043426
  0.913006  0.046007
  0.899118  0.048561
  0.885230  0.051070
  0.871339  0.053513
  0.857451  0.055846
  0.843559  0.057984
  0.829670  0.059821
  0.815779  0.061312
  0.801883  0.062510
  0.787989  0.063482
  0.774091  0.064264
  0.760188  0.064902
  0.746285  0.065439
  0.732376  0.065903
  0.718461  0.066317
  0.704547  0.066695
  0.690631  0.067036
  0.676709  0.067310
  0.662788  0.067459
  0.648868  0.067458
  0.634943  0.067387
  0.621017  0.067309
  0.607093  0.067235
  0.593166  0.067154
  0.579236  0.067047
  0.565310  0.066893
  0.551385  0.066667
  0.537456  0.066340
  0.523528  0.065883
  0.509606  0.065328
  0.495682  0.064708
  0.481756  0.064038
  0.467835  0.063305
  0.453918  0.062508
  0.440000  0.061661
  0.426087  0.060797
  0.412180  0.059951
  0.398274  0.059157
  0.384372  0.058426
  0.370481  0.057762
  0.356594  0.057169
  0.342711  0.056651
  0.328841  0.056206
  0.314984  0.055811
  0.301131  0.055412
  0.287296  0.054950
  0.273479  0.054372
  0.259672  0.053662
  0.245889  0.052809
  0.232132  0.051800
  0.218395  0.050617
  0.204696  0.049247
  0.191034  0.047677
  0.177412  0.045900
  0.163854  0.043915
  0.150354  0.041719
  0.136934  0.039306
  0.123613  0.036687
  0.110400  0.033873
  0.097342  0.030866
  0.084457  0.027654
  0.071816  0.024245
  0.059466  0.020648
  0.047533  0.016915
  0.036200  0.013139
  0.025838  0.009486
  0.017129  0.006278
  0.010712  0.003885
  0.006482  0.002277
  0.003763  0.001246
  0.001997  0.000586
  0.000855  0.000226
  0.000198  -0.000032
  0.000001  -0.000186
  0.000293  0.000032
  0.001184  0.000235
  0.002714  0.000522
  0.004994  0.001090
  0.008364  0.001945
  0.013488  0.003240
  0.021193  0.005120
  0.031412  0.007500
  0.043212  0.010053
  0.055804  0.012520
  0.068780  0.014790
  0.081987  0.016845
  0.095351  0.018711
  0.108824  0.020432
  0.122377  0.022054
  0.135989  0.023615
  0.149652  0.025144
  0.163351  0.026656
  0.177085  0.028162
  0.190844  0.029658
  0.204622  0.031136
  0.218421  0.032587
  0.232237  0.034001
  0.246064  0.035368
  0.259909  0.036679
  0.273764  0.037922
  0.287631  0.039084
  0.301514  0.040150
  0.315408  0.041136
  0.329313  0.042056
  0.343234  0.042919
  0.357166  0.043730
  0.371111  0.044487
  0.385067  0.045184
  0.399034  0.045810
  0.413004  0.046348
  0.426962  0.046782
  0.440907  0.047113
  0.454842  0.047338
  0.468769  0.047459
  0.482685  0.047484
  0.496593  0.047423
  0.510494  0.047282
  0.524394  0.047066
  0.538286  0.046770
  0.552174  0.046398
  0.566059  0.045969
  0.579942  0.045509
  0.593817  0.045043
  0.607689  0.044594
  0.621556  0.044183
  0.635419  0.043825
  0.649276  0.043520
  0.663131  0.043219
  0.676986  0.042846
  0.690839  0.042401
  0.704693  0.041924
  0.718548  0.041429
  0.732407  0.040907
  0.746265  0.040353
  0.760127  0.039764
  0.773993  0.039136
  0.787859  0.038468
  0.801731  0.037743
  0.815611  0.036957
  0.829491  0.036162
  0.843374  0.035435
  0.857263  0.034748
  0.871153  0.034017
  0.885046  0.033217
  0.898943  0.032376
  0.912839  0.031516
  0.926737  0.030657
  0.940634  0.029815
  0.954532  0.029007
  0.968401  0.028246
  0.982019  0.027551
  0.994039  0.026974
  1.000000  0.026694
