GM15_winner_Re100000_a4.0_LD23.13  [padre:GM15_winner  Re:100000  alpha:4.0deg  L/D:23.1346]
  1.000000  0.027272
  0.997540  0.027682
  0.990700  0.028821
  0.980370  0.030542
  0.966980  0.032718
  0.950440  0.035349
  0.930640  0.038344
  0.907750  0.041705
  0.882020  0.045376
  0.853700  0.049222
  0.823090  0.052896
  0.790480  0.055915
  0.756160  0.058237
  0.720430  0.060022
  0.683590  0.061312
  0.645940  0.062487
  0.607780  0.063502
  0.569370  0.064036
  0.530990  0.063858
  0.492650  0.062834
  0.454350  0.061049
  0.416380  0.059025
  0.378870  0.057143
  0.342040  0.055557
  0.306090  0.054232
  0.271200  0.052692
  0.237600  0.050469
  0.205490  0.047324
  0.175040  0.043138
  0.146480  0.038278
  0.119990  0.032950
  0.095760  0.027381
  0.073950  0.021836
  0.054680  0.016493
  0.038110  0.011600
  0.024330  0.007459
  0.013380  0.004043
  0.005480  0.001588
  0.000980  0.000156
  0.000000  -0.000184
  0.000980  -0.000019
  0.005480  0.000555
  0.013380  0.001505
  0.024330  0.002863
  0.038110  0.004527
  0.054680  0.006508
  0.073950  0.008731
  0.095760  0.011195
  0.119990  0.013927
  0.146480  0.016965
  0.175040  0.020334
  0.205490  0.024002
  0.237600  0.027798
  0.271200  0.031505
  0.306090  0.034926
  0.342040  0.037693
  0.378870  0.039676
  0.416380  0.040614
  0.454350  0.040439
  0.492650  0.039347
  0.530990  0.037693
  0.569370  0.035750
  0.607780  0.033783
  0.645940  0.032265
  0.683590  0.031392
  0.720430  0.031121
  0.756160  0.031454
  0.790480  0.031981
  0.823090  0.032269
  0.853700  0.031876
  0.882020  0.030787
  0.907750  0.029223
  0.930640  0.027492
  0.950440  0.025840
  0.966980  0.024409
  0.980370  0.023256
  0.990700  0.022372
  0.997540  0.021787
  1.000000  0.021576
