x_les,Cp_upper_LES,Cp_lower_LES,x_inv,Cp_upper_inv,Cp_lower_inv
0.0,0.19780153036117554,0.03973228111863136,0.0,-25.23880415316457,-19.19035165588778
0.005025125574320555,0.270630419254303,0.0026822283398360014,0.005025125628140704,-7.634815533740852,-2.1101106705065322
0.01005025114864111,0.30143195390701294,-0.02080448903143406,0.010050251256281407,-5.9241795826765795,-0.1715526303256848
0.015075377188622952,0.31031399965286255,-0.0613388754427433,0.01507537688442211,-5.08851875756794,0.5369564856857431
0.02010050229728222,0.3044095039367676,-0.09662142395973206,0.020100502512562814,-4.289114467149889,0.8984453753041128
0.02512562833726406,0.2908511459827423,-0.12246265262365341,0.02512562814070352,-3.720847762250825,0.9504084926698297
0.030150754377245903,0.2790457606315613,-0.141185000538826,0.03015075376884422,-3.181224000838738,0.998462038563456
0.035175878554582596,0.2720920145511627,-0.15292739868164062,0.035175879396984924,-3.0138839240886957,0.9957013350856342
0.04020100459456444,0.26837608218193054,-0.16117335855960846,0.04020100502512563,-2.846543847338654,0.9929406316078125
0.04522613063454628,0.26150739192962646,-0.17038202285766602,0.04522613065326633,-2.6914944950514363,0.9757585688234309
0.05025125667452812,0.2503841817378998,-0.17512457072734833,0.05025125628140704,-2.5400848262657796,0.9543058722210896
0.055276382714509964,0.23846271634101868,-0.18056991696357727,0.05527638190954774,-2.3977855649365982,0.9331837887244083
0.060301508754491806,0.22324302792549133,-0.18351180851459503,0.06030150753768844,-2.328154589049514,0.9146988087434349
0.06532663106918335,0.21182149648666382,-0.18911592662334442,0.06532663316582915,-2.2585236131624296,0.8962138287624614
0.07035175710916519,0.19881781935691833,-0.1916401982307434,0.07035175879396985,-2.1892934498293157,0.8771602017126611
0.07537688314914703,0.1902194768190384,-0.19523665308952332,0.07537688442211056,-2.1236085814342522,0.8530767382600838
0.08040200918912888,0.18520471453666687,-0.1988619863986969,0.08040201005025126,-2.0579237130391888,0.8289932748075065
0.08542713522911072,0.18337830901145935,-0.20392300188541412,0.08542713567839195,-1.992238844644125,0.8049098113549292
0.09045226126909256,0.17788174748420715,-0.20763275027275085,0.09045226130653267,-1.931298467136481,0.7838841516226366
0.0954773873090744,0.17214833199977875,-0.2089911550283432,0.09547738693467336,-1.8719067801203255,0.7638566161693895
0.10050251334905624,0.1664387583732605,-0.21036818623542786,0.10050251256281408,-1.8125150931041698,0.7438290807161424
0.10552763938903809,0.1589900702238083,-0.20963284373283386,0.10552763819095477,-1.7555502798260423,0.7243334973760264
0.11055276542901993,0.15562602877616882,-0.21105344593524933,0.11055276381909548,-1.7258890179155981,0.710822643121085
0.11557789146900177,0.14853903651237488,-0.21063153445720673,0.11557788944723618,-1.6962277560051542,0.6973117888661438
0.12060301750898361,0.14612418413162231,-0.2109949141740799,0.12060301507537688,-1.6665664940947102,0.6838009346112025
0.12562814354896545,0.14022819697856903,-0.2100876420736313,0.12562814070351758,-1.638120865458406,0.6701209750255763
0.1306532621383667,0.13674293458461761,-0.20962561666965485,0.1306532663316583,-1.6207111254306799,0.6549058258130657
0.13567839562892914,0.13183684647083282,-0.2086685597896576,0.135678391959799,-1.6033013854029536,0.6396906766005551
0.14070351421833038,0.12634511291980743,-0.20836354792118073,0.1407035175879397,-1.5858916453752276,0.6244755273880446
0.14572864770889282,0.12086990475654602,-0.2080160528421402,0.1457286432160804,-1.5684819053475014,0.6092603781755341
0.15075376629829407,0.11105117201805115,-0.20989961922168732,0.15075376884422112,-1.5427558416590328,0.5928992901248562
0.1557788997888565,0.10496029257774353,-0.2069971263408661,0.15577889447236182,-1.5152339354693958,0.5762907458960316
0.16080401837825775,0.09881322085857391,-0.20669212937355042,0.16080402010050251,-1.4877120292797588,0.5596822016672068
0.1658291518688202,0.0949869379401207,-0.20832395553588867,0.1658291457286432,-1.4601901230901215,0.5430736574383821
0.17085427045822144,0.09202393144369125,-0.20927001535892487,0.1708542713567839,-1.4368502557095184,0.5285829191010929
0.17587940394878387,0.08834034204483032,-0.20936836302280426,0.17587939698492464,-1.4249293621729633,0.5198748076562124
0.18090452253818512,0.08429637551307678,-0.20887532830238342,0.18090452261306533,-1.4130084686364082,0.5111666962113319
0.18592964112758636,0.07975789159536362,-0.21279531717300415,0.18592964824120603,-1.4010875750998533,0.5024585847664513
0.1909547746181488,0.07852260023355484,-0.21344590187072754,0.19095477386934673,-1.3891666815632981,0.49375047332157085
0.19597989320755005,0.07552676647901535,-0.21458466351032257,0.19597989949748745,-1.3683715774682192,0.4825739851474998
0.2010050266981125,0.06488918513059616,-0.21894821524620056,0.20100502512562815,-1.3369108419560478,0.4684308334918204
0.20603014528751373,0.060404397547245026,-0.21817870438098907,0.20603015075376885,-1.3054501064438764,0.4542876818361411
0.21105527877807617,0.06098264828324318,-0.21537528932094574,0.21105527638190955,-1.2739893709317052,0.44014453018046173
0.21608039736747742,0.05785892531275749,-0.21614080667495728,0.21608040201005024,-1.2425286354195337,0.42600137852478237
0.22110553085803986,0.0566881038248539,-0.21365055441856384,0.22110552763819097,-1.2174203716696825,0.416333963724735
0.2261306494474411,0.055682823061943054,-0.21149423718452454,0.22613065326633167,-1.2018527611636396,0.4133885706743001
0.23115578293800354,0.0491371788084507,-0.21480292081832886,0.23115577889447236,-1.1862851506575967,0.4104431776238653
0.23618090152740479,0.04913629591464996,-0.2124525010585785,0.23618090452261306,-1.1707175401515537,0.4074977845734304
0.24120603501796722,0.048968151211738586,-0.20995089411735535,0.24120603015075376,-1.1551499296455108,0.40455239152299555
0.24623115360736847,0.04513140022754669,-0.20971934497356415,0.24623115577889448,-1.1412990603273983,0.40118931087543475
0.2512562870979309,0.04557325318455696,-0.2065393626689911,0.25125628140703515,-1.139506336275646,0.3948924521153024
0.25628140568733215,0.03898928314447403,-0.20839206874370575,0.2562814070351759,-1.1377136122238936,0.3885955933551699
0.2613065242767334,0.03538355976343155,-0.2106538563966751,0.2613065326633166,-1.1359208881721412,0.3822987345950375
0.26633167266845703,0.03626386448740959,-0.20850303769111633,0.2663316582914573,-1.1341281641203889,0.37600187583490513
0.2713567912578583,0.030618295073509216,-0.21162940561771393,0.271356783919598,-1.1323354400686365,0.3697050170747727
0.2763819098472595,0.0285806804895401,-0.2106708139181137,0.2763819095477387,-1.1243081000820812,0.36013504896924253
0.28140702843666077,0.025926390662789345,-0.21109922230243683,0.2814070351758794,-1.1129201907979032,0.3488008164905852
0.286432147026062,0.014398026280105114,-0.22125054895877838,0.2864321608040201,-1.1015322815137252,0.33746658401192775
0.29145729541778564,0.011442439630627632,-0.2225189059972763,0.2914572864321608,-1.0901443722295472,0.3261323515332704
0.2964824140071869,0.011066924780607224,-0.22256705164909363,0.2964824120603015,-1.0787564629453692,0.31479811905461297
0.30150753259658813,-4.750907464767806e-05,-0.2325364053249359,0.30150753768844224,-1.0673685536611912,0.30346388657595547
0.3065326511859894,-0.005628860555589199,-0.238124281167984,0.3065326633165829,-1.0496999470203143,0.2975163005427323
0.311557799577713,-0.009117882698774338,-0.24262918531894684,0.31155778894472363,-1.03201064820053,0.2915864611776941
0.31658291816711426,-0.010602814145386219,-0.2440839558839798,0.3165829145728643,-1.0143213493807457,0.28565662181265594
0.3216080367565155,-0.010867292061448097,-0.24505916237831116,0.32160804020100503,-0.996632050560961,0.27972678244761773
0.32663315534591675,-0.009795399382710457,-0.24336911737918854,0.32663316582914576,-0.9789427517411766,0.2737969430825795
0.3316583037376404,-0.008028050884604454,-0.24172137677669525,0.3316582914572864,-0.96312030163993,0.26869591668071074
0.3366834223270416,-0.004443523474037647,-0.23728293180465698,0.33668341708542715,-0.9553720495866876,0.26717954068084376
0.34170854091644287,-0.0003367510507814586,-0.23277460038661957,0.3417085427135678,-0.9476237975334453,0.2656631646809767
0.3467336595058441,-0.0030084275640547276,-0.23097865283489227,0.34673366834170855,-0.9398755454802029,0.26414678868110975
0.35175880789756775,-0.02925082854926586,-0.24349941313266754,0.35175879396984927,-0.9321272934269605,0.2626304126812427
0.356783926486969,-0.04213666543364525,-0.24892835319042206,0.35678391959798994,-0.9243790413737182,0.2611140366813757
