x_les,Cp_upper_LES,Cp_lower_LES,x_inv,Cp_upper_inv,Cp_lower_inv
0.0,0.23061607778072357,0.14977020025253296,0.0,-6.459804657416515,-3.388924844185701
0.005025125574320555,0.2641194462776184,0.13037897646427155,0.005025125628140704,-2.171065898411283,0.6339002720600795
0.01005025114864111,0.27773043513298035,0.11713999509811401,0.010050251256281407,-1.973275071068441,0.9474101767657032
0.015075377188622952,0.26427584886550903,0.07460057735443115,0.01507537688442211,-1.899432496682351,0.9566961365697609
0.02010050229728222,0.24133145809173584,0.0344436876475811,0.020100502512562814,-1.7528388203579781,0.8809543370308303
0.02512562833726406,0.21786999702453613,0.0039037209935486317,0.02512562814070352,-1.5555690291231212,0.8160899269689663
0.030150754377245903,0.2009059190750122,-0.016457894816994667,0.03015075376884422,-1.368507730707093,0.7535744861610668
0.035175878554582596,0.19101844727993011,-0.02829897776246071,0.035175879396984924,-1.3141302580007892,0.7215895293944201
0.04020100459456444,0.18523149192333221,-0.034778494387865067,0.04020100502512563,-1.2597527852944854,0.6896045726277734
0.04522613063454628,0.1769820749759674,-0.0425453782081604,0.04522613065326633,-1.214895803316417,0.647017373472621
0.05025125667452812,0.16639596223831177,-0.04846149682998657,0.05025125628140704,-1.1728581484768856,0.6012905053079072
0.055276382714509964,0.15451866388320923,-0.0547754168510437,0.05527638190954774,-1.1333463627152909,0.5578310998263328
0.060301508754491806,0.14080673456192017,-0.060748904943466187,0.06030150753768844,-1.1139819277743683,0.5324578915071673
0.06532663106918335,0.12926238775253296,-0.06779256463050842,0.06532663316582915,-1.0946174928334458,0.5070846831880016
0.07035175710916519,0.11731807142496109,-0.07342202216386795,0.07035175879396985,-1.075350450300882,0.4815288706440884
0.07537688314914703,0.10896313190460205,-0.07848675549030304,0.07537688442211056,-1.05694486983815,0.45435787457547727
0.08040200918912888,0.10369788110256195,-0.08270525932312012,0.08040201005025126,-1.0385392893754182,0.4271868785068663
0.08542713522911072,0.10090566426515579,-0.08685838431119919,0.08542713567839195,-1.0201337089126863,0.4000158824382553
0.09045226126909256,0.09590563178062439,-0.09089156985282898,0.09045226130653267,-0.9986029675871974,0.3799313760216196
0.0954773873090744,0.09093616902828217,-0.09347901493310928,0.09547738693467336,-0.9760521153525786,0.3621600322608858
0.10050251334905624,0.08599898964166641,-0.09621937572956085,0.10050251256281408,-0.9535012631179599,0.344388688500152
0.10552763938903809,0.07997961342334747,-0.09798935055732727,0.10552763819095477,-0.931957366317368,0.3271126245599925
0.11055276542901993,0.07642457634210587,-0.10039298236370087,0.11055276381909548,-0.9217422251034842,0.3154087079509988
0.11557789146900177,0.07057306915521622,-0.10259642452001572,0.11557788944723618,-0.9115270838896006,0.30370479134200506
0.12060301750898361,0.0677739605307579,-0.10441210120916367,0.12060301507537688,-0.9013119426757168,0.2920008747330114
0.12562814354896545,0.06294117867946625,-0.10634414851665497,0.12562814070351758,-0.8918778271099633,0.2800472686378204
0.1306532621383667,0.059592559933662415,-0.10808318108320236,0.1306532663316583,-0.8895340999340046,0.26582690544159837
0.13567839562892914,0.055269353091716766,-0.11009132862091064,0.135678391959799,-0.8871903727580459,0.2516065422453765
0.14070351421833038,0.05041956156492233,-0.11282439529895782,0.1407035175879397,-0.8848466455820871,0.23738617904915452
0.14572864770889282,0.045344747602939606,-0.11556922644376755,0.1457286432160804,-0.8825029184061284,0.22316581585293258
0.15075376629829407,0.03691025823354721,-0.12098942697048187,0.15075376884422112,-0.8745527246071991,0.20974780270466045
0.1557788997888565,0.03218936547636986,-0.12167853862047195,0.15577889447236182,-0.8653918599092473,0.19650305052790698
0.16080401837825775,0.02656550332903862,-0.12438937276601791,0.16080402010050251,-0.8562309952112955,0.18325829835115354
0.1658291518688202,0.022260766476392746,-0.12813177704811096,0.1658291457286432,-0.8470701305133437,0.17001354617440007
0.17085427045822144,0.019181083887815475,-0.1308683454990387,0.1708542713567839,-0.8394076117044841,0.15846896308840708
0.17587940394878387,0.016036635264754295,-0.1327536553144455,0.17587939698492464,-0.8358362965640177,0.15156665791143678
0.18090452253818512,0.012339746579527855,-0.13475817441940308,0.18090452261306533,-0.8322649814235513,0.14466435273446654
0.18592964112758636,0.0072265006601810455,-0.1401522010564804,0.18592964824120603,-0.8286936662830848,0.1377620475574963
0.1909547746181488,0.0058019328862428665,-0.14180850982666016,0.19095477386934673,-0.8251223511426184,0.13085974238052606
0.19597989320755005,0.0029724217019975185,-0.14459556341171265,0.19597989949748745,-0.8166092172032409,0.12314047351267597
0.2010050266981125,-0.006388695910573006,-0.1522417515516281,0.20100502512562815,-0.8021566684289718,0.11443932196910983
0.20603014528751373,-0.009658831171691418,-0.1535607874393463,0.20603015075376885,-0.7877041196547028,0.10573817042554369
0.21105527877807617,-0.008565692231059074,-0.1519484519958496,0.21105527638190955,-0.7732515708804337,0.09703701888197755
0.21608039736747742,-0.011846520937979221,-0.15506038069725037,0.21608040201005024,-0.7587990221061647,0.08833586733841141
0.22110553085803986,-0.012413745746016502,-0.15430498123168945,0.22110552763819097,-0.746448889725857,0.08302992499574365
0.2261306494474411,-0.013595957309007645,-0.15480394661426544,0.22613065326633167,-0.737256335456775,0.08282318102623416
0.23115578293800354,-0.020846419036388397,-0.16222888231277466,0.23115577889447236,-0.7280637811876931,0.08261643705672467
